SalesOrderID,Customer,TotalAmount,CaseKey,Product,ShippingCondition,DeliveryDatePassed
SO239,C015,2800,SOI594,P130,Standard,0
SO240,C009,7550,SOI595,P122,Express,0
SO240,C009,7550,SOI596,P130,Express,1
SO240,C009,7550,SOI597,P122,Standard,0
SO241,C005,3600,SOI598,P129,Standard,0
SO242,C008,9260,SOI599,P130,Standard,0
SO242,C008,9260,SOI600,P134,Express,0
SO242,C008,9260,SOI601,P120,Standard,0
SO242,C008,9260,SOI602,P123,Standard,1
SO243,C015,12750,SOI603,P119,Standard,1
SO243,C015,12750,SOI604,P122,Express,1
SO243,C015,12750,SOI605,P118,Express,0
SO244,C009,20000,SOI606,P100,Standard,1
SO244,C009,20000,SOI607,P133,Express,1
SO245,C003,6720,SOI608,P108,Express,1
SO245,C003,6720,SOI609,P119,Standard,0
SO245,C003,6720,SOI610,P123,Standard,0
SO246,C003,11280,SOI611,P118,Express,0
SO246,C003,11280,SOI612,P130,Standard,0
SO246,C003,11280,SOI613,P113,Express,1
SO247,C015,4500,SOI614,P132,Express,0
SO248,C015,1800,SOI615,P113,Standard,1
SO248,C015,1800,SOI616,P120,Standard,0
SO248,C015,1800,SOI617,P119,Standard,0
SO249,C015,3270,SOI618,P120,Express,0
SO249,C015,3270,SOI619,P117,Standard,0
SO249,C015,3270,SOI620,P131,Express,0
SO249,C015,3270,SOI621,P122,Express,1
SO250,C015,19400,SOI622,P122,Standard,0
SO250,C015,19400,SOI623,P127,Standard,0
SO250,C015,19400,SOI624,P132,Express,0
SO250,C015,19400,SOI625,P118,Standard,0
SO251,C001,3900,SOI626,P123,Express,1
SO251,C001,3900,SOI627,P131,Standard,0
SO252,C009,7580,SOI628,P131,Express,0
SO252,C009,7580,SOI629,P118,Standard,0
SO252,C009,7580,SOI630,P108,Standard,1
SO252,C009,7580,SOI631,P134,Standard,1
SO253,C009,16300,SOI632,P100,Standard,0
SO253,C009,16300,SOI633,P122,Express,0
SO254,C012,8370,SOI634,P100,Standard,1
SO254,C012,8370,SOI635,P109,Standard,0
SO254,C012,8370,SOI636,P107,Standard,0
SO254,C012,8370,SOI637,P113,Standard,0
SO255,C010,9560,SOI638,P117,Express,1
SO255,C010,9560,SOI639,P131,Express,0
SO255,C010,9560,SOI640,P118,Express,0
SO256,C009,4150,SOI641,P122,Standard,0
SO256,C009,4150,SOI642,P130,Express,0
SO257,C009,6000,SOI643,P100,Express,1
SO258,C011,2950,SOI644,P122,Standard,0
SO258,C011,2950,SOI645,P107,Standard,1
SO259,C001,1200,SOI646,P118,Standard,1
SO260,C013,1400,SOI647,P104,Express,0
SO260,C013,1400,SOI648,P128,Standard,0
SO261,C009,3260,SOI649,P113,Standard,1
SO261,C009,3260,SOI650,P130,Standard,0
SO261,C009,3260,SOI651,P122,Standard,0
SO262,C013,31600,SOI652,P130,Standard,0
SO262,C013,31600,SOI653,P128,Standard,0
SO262,C013,31600,SOI654,P119,Standard,1
SO262,C013,31600,SOI655,P132,Standard,0
SO263,C009,10915,SOI656,P121,Express,0
SO263,C009,10915,SOI657,P130,Standard,0
SO263,C009,10915,SOI658,P134,Express,1
SO263,C009,10915,SOI659,P112,Express,1
SO264,C008,16200,SOI660,P132,Standard,0
SO264,C008,16200,SOI661,P131,Express,0
SO265,C002,6300,SOI662,P119,Express,1
SO266,C009,2400,SOI663,P104,Standard,0
SO267,C001,9000,SOI664,P123,Standard,0
SO267,C001,9000,SOI665,P110,Standard,1
SO267,C001,9000,SOI666,P132,Express,1
SO267,C001,9000,SOI667,P104,Standard,1
SO268,C009,4300,SOI668,P128,Express,0
SO268,C009,4300,SOI669,P108,Standard,0
SO268,C009,4300,SOI670,P117,Express,1
SO269,C006,5110,SOI671,P117,Express,1
SO269,C006,5110,SOI672,P129,Standard,1
SO270,C001,6490,SOI673,P100,Express,1
SO270,C001,6490,SOI674,P109,Standard,1
SO270,C001,6490,SOI675,P122,Standard,0
SO270,C001,6490,SOI676,P122,Standard,0
SO271,C015,8200,SOI677,P110,Standard,0
SO271,C015,8200,SOI678,P130,Express,0
SO272,C015,45,SOI679,P112,Express,1
SO273,C013,4800,SOI680,P131,Standard,0
SO274,C009,2150,SOI681,P122,Express,1
SO274,C009,2150,SOI682,P134,Express,0
SO275,C003,2100,SOI683,P122,Express,1
SO276,C015,700,SOI684,P122,Standard,0
SO277,C007,8680,SOI685,P123,Express,0
SO277,C007,8680,SOI686,P114,Express,1
SO277,C007,8680,SOI687,P117,Standard,0
SO277,C007,8680,SOI688,P129,Express,0
SO278,C001,2100,SOI689,P122,Standard,0
SO279,C012,3710,SOI690,P117,Express,1
SO279,C012,3710,SOI691,P129,Express,1
SO280,C009,15250,SOI692,P122,Standard,0
SO280,C009,15250,SOI693,P130,Standard,0
SO280,C009,15250,SOI694,P127,Express,0
SO280,C009,15250,SOI695,P100,Express,1
SO281,C015,5400,SOI696,P134,Standard,1
SO282,C011,13625,SOI697,P131,Express,1
SO282,C011,13625,SOI698,P119,Standard,0
SO282,C011,13625,SOI699,P112,Express,0
SO282,C011,13625,SOI700,P122,Standard,0
SO283,C008,5000,SOI701,P100,Standard,0
SO283,C008,5000,SOI702,P128,Standard,0
SO284,C013,120,SOI703,P120,Express,1
SO285,C015,4700,SOI704,P123,Standard,0
SO285,C015,4700,SOI705,P128,Express,0
SO285,C015,4700,SOI706,P129,Express,1
SO286,C011,2910,SOI707,P112,Standard,0
SO286,C011,2910,SOI708,P120,Standard,0
SO286,C011,2910,SOI709,P119,Standard,0
SO287,C010,8700,SOI710,P134,Standard,0
SO287,C010,8700,SOI711,P100,Standard,0
SO288,C009,7500,SOI712,P100,Express,1
SO289,C009,24460,SOI713,P130,Standard,0
SO289,C009,24460,SOI714,P134,Express,0
SO289,C009,24460,SOI715,P132,Express,1
SO289,C009,24460,SOI716,P106,Express,0
SO290,C003,10950,SOI717,P121,Standard,1
SO290,C003,10950,SOI718,P129,Express,1
SO290,C003,10950,SOI719,P130,Standard,0
SO291,C005,14100,SOI720,P133,Standard,0
SO291,C005,14100,SOI721,P134,Express,1
SO292,C007,4320,SOI722,P131,Express,0
SO292,C007,4320,SOI723,P123,Standard,0
SO292,C007,4320,SOI724,P108,Standard,0
SO292,C007,4320,SOI725,P122,Express,0
SO293,C012,27440,SOI726,P106,Standard,0
SO293,C012,27440,SOI727,P119,Express,1
SO293,C012,27440,SOI728,P100,Standard,0
SO293,C012,27440,SOI729,P115,Standard,1
SO294,C009,12000,SOI730,P100,Express,1
SO295,C015,8000,SOI731,P118,Standard,0
SO295,C015,8000,SOI732,P122,Standard,1
SO295,C015,8000,SOI733,P107,Standard,0
SO296,C013,14800,SOI734,P133,Standard,1
SO296,C013,14800,SOI735,P118,Express,1
SO297,C005,4500,SOI736,P132,Express,1
SO298,C001,8540,SOI737,P122,Standard,0
SO298,C001,8540,SOI738,P122,Express,1
SO298,C001,8540,SOI739,P117,Standard,1
SO298,C001,8540,SOI740,P122,Express,0
SO299,C010,8700,SOI741,P134,Standard,0
SO299,C010,8700,SOI742,P123,Standard,1
SO300,C010,900,SOI743,P123,Express,0
SO301,C015,6450,SOI744,P118,Express,1
SO301,C015,6450,SOI745,P129,Express,1
SO302,C005,7150,SOI746,P128,Standard,0
SO302,C005,7150,SOI747,P134,Express,1
SO303,C015,700,SOI748,P122,Standard,0
SO304,C009,5400,SOI749,P134,Standard,0
SO305,C007,7500,SOI750,P132,Standard,0
SO305,C007,7500,SOI751,P128,Express,0
SO306,C009,4150,SOI752,P103,Express,1
SO306,C009,4150,SOI753,P110,Express,0
SO306,C009,4150,SOI754,P120,Standard,0
SO306,C009,4150,SOI755,P122,Standard,0
SO307,C009,1960,SOI756,P105,Express,0
SO307,C009,1960,SOI757,P109,Express,0
SO307,C009,1960,SOI758,P128,Standard,0
SO308,C003,8520,SOI759,P134,Express,0
SO308,C003,8520,SOI760,P131,Express,0
SO308,C003,8520,SOI761,P108,Standard,0
SO309,C001,1000,SOI762,P130,Standard,0
SO310,C002,14600,SOI763,P132,Express,0
SO310,C002,14600,SOI764,P123,Express,1
SO310,C002,14600,SOI765,P122,Express,0
SO310,C002,14600,SOI766,P101,Standard,0
SO311,C003,2000,SOI767,P128,Standard,1
SO312,C009,7700,SOI768,P134,Standard,0
SO312,C009,7700,SOI769,P128,Express,0
SO313,C015,7350,SOI770,P129,Express,1
SO313,C015,7350,SOI771,P100,Standard,0
SO314,C003,23700,SOI772,P123,Standard,0
SO314,C003,23700,SOI773,P118,Standard,0
SO314,C003,23700,SOI774,P133,Standard,0
SO315,C013,700,SOI775,P122,Standard,1
SO316,C003,10120,SOI776,P123,Standard,0
SO316,C003,10120,SOI777,P117,Standard,0
SO316,C003,10120,SOI778,P119,Express,1
SO316,C003,10120,SOI779,P134,Standard,0
SO317,C014,2100,SOI780,P122,Express,1
SO318,C012,4200,SOI781,P117,Standard,0
SO318,C012,4200,SOI782,P117,Express,1
SO318,C012,4200,SOI783,P117,Express,1
SO319,C009,340,SOI784,P123,Express,1
SO319,C009,340,SOI785,P106,Standard,0
SO320,C009,14500,SOI786,P128,Express,0
SO320,C009,14500,SOI787,P131,Express,1
SO320,C009,14500,SOI788,P132,Standard,1
SO321,C009,7100,SOI789,P129,Express,1
SO321,C009,7100,SOI790,P120,Standard,1
SO321,C009,7100,SOI791,P108,Standard,0
SO321,C009,7100,SOI792,P118,Express,0
SO322,C012,2240,SOI793,P117,Express,1
SO323,C013,12750,SOI794,P134,Express,0
SO323,C013,12750,SOI795,P129,Express,0
SO323,C013,12750,SOI796,P132,Express,0
SO324,C013,10500,SOI797,P102,Express,0
SO324,C013,10500,SOI798,P134,Standard,0
SO324,C013,10500,SOI799,P123,Express,0
SO325,C009,2520,SOI800,P117,Express,1
SO326,C003,240,SOI801,P108,Express,0
SO327,C009,900,SOI802,P129,Express,1
SO328,C015,17850,SOI803,P129,Standard,0
SO328,C015,17850,SOI804,P133,Express,1
SO328,C015,17850,SOI805,P119,Express,0
SO328,C015,17850,SOI806,P134,Standard,0
SO329,C011,4750,SOI807,P123,Express,1
SO329,C011,4750,SOI808,P133,Standard,0
SO329,C011,4750,SOI809,P129,Standard,0
SO330,C008,300,SOI810,P105,Standard,1
SO331,C010,10120,SOI811,P131,Express,1
SO331,C010,10120,SOI812,P128,Express,0
SO331,C010,10120,SOI813,P117,Express,0
SO332,C008,16580,SOI814,P117,Standard,0
SO332,C008,16580,SOI815,P127,Standard,0
SO332,C008,16580,SOI816,P133,Standard,1
SO332,C008,16580,SOI817,P131,Express,1
SO333,C015,1000,SOI818,P105,Standard,0
SO333,C015,1000,SOI819,P122,Express,1
SO334,C012,1400,SOI820,P122,Standard,0
SO335,C003,7920,SOI821,P134,Standard,0
SO335,C003,7920,SOI822,P123,Express,1
SO335,C003,7920,SOI823,P106,Express,1
SO336,C001,8400,SOI824,P118,Standard,0
SO337,C007,21010,SOI825,P102,Express,0
SO337,C007,21010,SOI826,P117,Standard,0
SO337,C007,21010,SOI827,P133,Express,1
SO338,C001,9600,SOI828,P118,Express,0
SO339,C001,6650,SOI829,P132,Express,0
SO339,C001,6650,SOI830,P122,Standard,0
SO339,C001,6650,SOI831,P123,Express,1
SO340,C008,2250,SOI832,P128,Standard,1
SO341,C015,20400,SOI833,P130,Express,1
SO341,C015,20400,SOI834,P100,Standard,0
SO341,C015,20400,SOI835,P123,Standard,0
SO341,C015,20400,SOI836,P123,Standard,0
SO342,C015,1910,SOI837,P108,Standard,0
SO342,C015,1910,SOI838,P122,Standard,0
SO343,C005,4110,SOI839,P117,Standard,0
SO343,C005,4110,SOI840,P117,Standard,0
SO343,C005,4110,SOI841,P111,Standard,0
SO344,C009,9900,SOI842,P134,Express,1
SO344,C009,9900,SOI843,P132,Express,0
SO345,C007,8100,SOI844,P119,Standard,0
SO346,C009,17800,SOI845,P100,Standard,1
SO346,C009,17800,SOI846,P134,Standard,0
SO346,C009,17800,SOI847,P119,Express,1
SO346,C009,17800,SOI848,P131,Standard,1
SO347,C002,1030,SOI849,P120,Express,1
SO347,C002,1030,SOI850,P130,Express,1
SO348,C009,22650,SOI851,P134,Express,0
SO348,C009,22650,SOI852,P100,Express,0
SO348,C009,22650,SOI853,P122,Express,0
SO348,C009,22650,SOI854,P129,Express,1
SO349,C015,7000,SOI855,P132,Express,1
SO349,C015,7000,SOI856,P130,Express,1
SO350,C009,1200,SOI857,P123,Express,0
SO351,C015,3000,SOI858,P123,Standard,0
SO351,C015,3000,SOI859,P123,Standard,0
SO352,C015,2820,SOI860,P109,Express,0
SO352,C015,2820,SOI861,P109,Express,1
SO352,C015,2820,SOI862,P122,Standard,0
SO353,C011,26000,SOI863,P133,Standard,1
SO353,C011,26000,SOI864,P133,Standard,0
SO354,C005,4060,SOI865,P117,Express,1
SO354,C005,4060,SOI866,P123,Express,0
SO355,C012,12320,SOI867,P113,Standard,0
SO355,C012,12320,SOI868,P132,Standard,0
SO356,C015,33000,SOI869,P128,Express,0
SO356,C015,33000,SOI870,P100,Express,1
SO356,C015,33000,SOI871,P132,Express,1
SO356,C015,33000,SOI872,P134,Standard,0
SO357,C012,6600,SOI873,P118,Standard,0
SO357,C012,6600,SOI874,P101,Standard,0
SO358,C005,2800,SOI875,P122,Standard,0
SO359,C009,16000,SOI876,P122,Standard,0
SO359,C009,16000,SOI877,P132,Standard,0
SO359,C009,16000,SOI878,P102,Express,0
SO359,C009,16000,SOI879,P123,Express,1
SO360,C007,2400,SOI880,P118,Standard,0
SO361,C009,250,SOI881,P105,Standard,0
SO362,C015,13600,SOI882,P118,Express,0
SO362,C015,13600,SOI883,P129,Express,1
SO362,C015,13600,SOI884,P131,Standard,0
SO362,C015,13600,SOI885,P131,Express,1
SO363,C015,10600,SOI886,P131,Express,0
SO363,C015,10600,SOI887,P128,Express,0
SO363,C015,10600,SOI888,P133,Express,1
SO363,C015,10600,SOI889,P130,Express,1
SO364,C015,14490,SOI890,P129,Standard,0
SO364,C015,14490,SOI891,P119,Express,0
SO364,C015,14490,SOI892,P108,Standard,0
SO364,C015,14490,SOI893,P130,Express,1
SO365,C009,1800,SOI894,P123,Express,0
SO366,C003,2450,SOI895,P122,Express,1
SO367,C003,12200,SOI896,P123,Express,0
SO367,C003,12200,SOI897,P123,Standard,0
SO367,C003,12200,SOI898,P134,Standard,0
SO367,C003,12200,SOI899,P131,Express,1
SO368,C004,27500,SOI900,P132,Standard,0
SO368,C004,27500,SOI901,P130,Standard,1
SO368,C004,27500,SOI902,P130,Standard,0
SO369,C015,9000,SOI903,P100,Express,0
SO370,C013,5560,SOI904,P119,Express,0
SO370,C013,5560,SOI905,P117,Express,0
SO371,C003,7200,SOI906,P119,Standard,1
SO372,C013,1740,SOI907,P108,Standard,0
SO372,C013,1740,SOI908,P128,Express,0
SO373,C009,6480,SOI909,P133,Express,1
SO373,C009,6480,SOI910,P108,Standard,1
SO374,C015,7240,SOI911,P108,Express,0
SO374,C015,7240,SOI912,P134,Standard,1
SO374,C015,7240,SOI913,P118,Standard,0
SO375,C013,8250,SOI914,P134,Express,0
SO375,C013,8250,SOI915,P111,Standard,0
SO375,C013,8250,SOI916,P123,Standard,0
SO376,C013,13350,SOI917,P118,Express,0
SO376,C013,13350,SOI918,P122,Standard,1
SO376,C013,13350,SOI919,P134,Standard,0
SO376,C013,13350,SOI920,P123,Standard,0
SO377,C009,20720,SOI921,P122,Standard,0
SO377,C009,20720,SOI922,P133,Express,1
SO377,C009,20720,SOI923,P122,Express,0
SO377,C009,20720,SOI924,P120,Standard,0
SO378,C009,20000,SOI925,P133,Express,1
SO378,C009,20000,SOI926,P100,Standard,0
SO378,C009,20000,SOI927,P100,Standard,1
SO379,C004,10040,SOI928,P108,Express,0
SO379,C004,10040,SOI929,P119,Standard,0
SO379,C004,10040,SOI930,P130,Express,0
SO380,C006,3600,SOI931,P119,Express,1
SO381,C005,20700,SOI932,P122,Standard,0
SO381,C005,20700,SOI933,P132,Express,1
SO381,C005,20700,SOI934,P123,Express,0
SO381,C005,20700,SOI935,P134,Standard,0
SO382,C002,7280,SOI936,P128,Express,0
SO382,C002,7280,SOI937,P117,Express,1
SO382,C002,7280,SOI938,P122,Standard,1
SO382,C002,7280,SOI939,P134,Express,0
SO383,C001,9550,SOI940,P134,Standard,1
SO383,C001,9550,SOI941,P129,Standard,0
SO383,C001,9550,SOI942,P122,Express,1
SO383,C001,9550,SOI943,P134,Standard,0
SO384,C009,18200,SOI944,P105,Standard,0
SO384,C009,18200,SOI945,P133,Express,1
SO384,C009,18200,SOI946,P123,Express,1
SO385,C007,3150,SOI947,P134,Express,1
SO385,C007,3150,SOI948,P129,Express,0
SO386,C015,4800,SOI949,P118,Express,0
SO387,C012,12260,SOI950,P117,Express,0
SO387,C012,12260,SOI951,P119,Standard,0
SO387,C012,12260,SOI952,P134,Standard,0
SO388,C015,9800,SOI953,P100,Express,0
SO388,C015,9800,SOI954,P105,Standard,0
SO388,C015,9800,SOI955,P128,Standard,0
SO388,C015,9800,SOI956,P118,Standard,0
SO389,C015,10020,SOI957,P117,Standard,0
SO389,C015,10020,SOI958,P132,Express,0
SO390,C009,9400,SOI959,P131,Standard,0
SO390,C009,9400,SOI960,P134,Standard,0
SO390,C009,9400,SOI961,P115,Express,1
SO390,C009,9400,SOI962,P123,Express,0
SO391,C015,18600,SOI963,P130,Express,0
SO391,C015,18600,SOI964,P131,Express,1
SO391,C015,18600,SOI965,P133,Standard,0
SO392,C010,4170,SOI966,P123,Standard,0
SO392,C010,4170,SOI967,P122,Express,0
SO392,C010,4170,SOI968,P109,Standard,0
SO393,C015,9000,SOI969,P134,Express,1
SO393,C015,9000,SOI970,P123,Standard,0
SO394,C008,13700,SOI971,P106,Standard,0
SO394,C008,13700,SOI972,P134,Standard,1
SO394,C008,13700,SOI973,P100,Standard,0
SO395,C003,11700,SOI974,P129,Standard,0
SO395,C003,11700,SOI975,P121,Standard,0
SO395,C003,11700,SOI976,P123,Standard,0
SO395,C003,11700,SOI977,P134,Express,1
SO396,C015,80,SOI978,P108,Standard,1
SO397,C009,3675,SOI979,P123,Standard,0
SO397,C009,3675,SOI980,P112,Standard,1
SO397,C009,3675,SOI981,P129,Express,1
SO398,C001,9920,SOI982,P120,Express,0
SO398,C001,9920,SOI983,P123,Express,0
SO398,C001,9920,SOI984,P133,Express,1
SO399,C015,7680,SOI985,P118,Express,1
SO399,C015,7680,SOI986,P108,Express,1
SO400,C012,2850,SOI987,P122,Standard,0
SO400,C012,2850,SOI988,P123,Standard,0
SO400,C012,2850,SOI989,P128,Standard,0
SO401,C013,9740,SOI990,P129,Standard,1
SO401,C013,9740,SOI991,P131,Express,1
SO401,C013,9740,SOI992,P106,Express,0
SO401,C013,9740,SOI993,P130,Standard,0
SO402,C004,6790,SOI994,P117,Standard,0
SO402,C004,6790,SOI995,P118,Express,1
SO402,C004,6790,SOI996,P122,Standard,0
SO402,C004,6790,SOI997,P128,Express,1
SO403,C009,300,SOI998,P123,Express,1
SO404,C001,3150,SOI999,P129,Express,1
SO405,C004,11650,SOI1000,P129,Express,0
SO405,C004,11650,SOI1001,P105,Standard,0
SO405,C004,11650,SOI1002,P134,Express,0
SO405,C004,11650,SOI1003,P134,Standard,1
SO406,C009,9400,SOI1004,P123,Standard,0
SO406,C009,9400,SOI1005,P130,Standard,0
SO407,C009,19240,SOI1006,P100,Standard,0
SO407,C009,19240,SOI1007,P116,Express,1
SO407,C009,19240,SOI1008,P131,Express,1
SO407,C009,19240,SOI1009,P106,Express,1
SO408,C015,6000,SOI1010,P130,Standard,0
SO409,C013,10280,SOI1011,P100,Express,1
SO409,C013,10280,SOI1012,P134,Standard,1
SO409,C013,10280,SOI1013,P122,Express,0
SO409,C013,10280,SOI1014,P117,Express,1
SO410,C015,1300,SOI1015,P105,Express,1
SO410,C015,1300,SOI1016,P129,Standard,0
SO411,C013,2400,SOI1017,P116,Standard,0
SO411,C013,2400,SOI1018,P132,Express,0
SO412,C013,11100,SOI1019,P119,Standard,0
SO412,C013,11100,SOI1020,P134,Express,0
SO412,C013,11100,SOI1021,P131,Express,1
SO413,C009,6300,SOI1022,P119,Standard,0
SO414,C012,9000,SOI1023,P134,Standard,0
SO414,C012,9000,SOI1024,P123,Express,0
SO414,C012,9000,SOI1025,P123,Express,0
SO415,C009,6000,SOI1026,P133,Express,0
SO416,C015,7480,SOI1027,P122,Standard,0
SO416,C015,7480,SOI1028,P118,Express,1
SO416,C015,7480,SOI1029,P108,Standard,0
SO417,C015,22940,SOI1030,P130,Standard,0
SO417,C015,22940,SOI1031,P134,Express,1
SO417,C015,22940,SOI1032,P100,Standard,0
SO417,C015,22940,SOI1033,P113,Express,1
SO418,C015,8400,SOI1034,P118,Express,1
SO418,C015,8400,SOI1035,P118,Standard,0
SO419,C012,7270,SOI1036,P117,Standard,1
SO419,C012,7270,SOI1037,P107,Standard,0
SO419,C012,7270,SOI1038,P123,Express,1
SO419,C012,7270,SOI1039,P130,Standard,0
SO420,C008,22080,SOI1040,P108,Express,0
SO420,C008,22080,SOI1041,P119,Express,0
SO420,C008,22080,SOI1042,P118,Standard,0
SO420,C008,22080,SOI1043,P132,Express,1
SO421,C009,2700,SOI1044,P134,Express,0
SO422,C015,9360,SOI1045,P100,Express,0
SO422,C015,9360,SOI1046,P110,Express,1
SO422,C015,9360,SOI1047,P108,Express,0
SO423,C008,24360,SOI1048,P118,Express,0
SO423,C008,24360,SOI1049,P133,Express,1
SO423,C008,24360,SOI1050,P117,Express,0
SO424,C003,2740,SOI1051,P113,Express,1
SO424,C003,2740,SOI1052,P123,Standard,0
SO424,C003,2740,SOI1053,P123,Express,0
SO425,C010,5300,SOI1054,P104,Standard,0
SO425,C010,5300,SOI1055,P133,Standard,1
SO425,C010,5300,SOI1056,P134,Express,1
SO426,C005,23400,SOI1057,P122,Standard,0
SO426,C005,23400,SOI1058,P134,Standard,0
SO426,C005,23400,SOI1059,P131,Standard,0
SO426,C005,23400,SOI1060,P132,Express,1
SO427,C015,4150,SOI1061,P122,Standard,0
SO427,C015,4150,SOI1062,P111,Express,1
SO427,C015,4150,SOI1063,P122,Express,0
SO427,C015,4150,SOI1064,P105,Express,1
SO428,C008,7900,SOI1065,P119,Standard,1
SO428,C008,7900,SOI1066,P122,Standard,0
SO429,C015,7070,SOI1067,P130,Express,0
SO429,C015,7070,SOI1068,P113,Express,0
SO429,C015,7070,SOI1069,P131,Express,0
SO429,C015,7070,SOI1070,P127,Standard,0
SO430,C012,840,SOI1071,P117,Express,0
SO431,C007,15820,SOI1072,P131,Express,0
SO431,C007,15820,SOI1073,P132,Standard,0
SO431,C007,15820,SOI1074,P104,Express,1
SO431,C007,15820,SOI1075,P113,Express,1
SO432,C004,10800,SOI1076,P123,Express,0
SO432,C004,10800,SOI1077,P132,Standard,0
SO433,C009,9720,SOI1078,P118,Express,1
SO433,C009,9720,SOI1079,P117,Express,1
SO433,C009,9720,SOI1080,P134,Express,0
SO434,C003,14500,SOI1081,P119,Standard,1
SO434,C003,14500,SOI1082,P131,Express,1
SO434,C003,14500,SOI1083,P134,Standard,0
SO434,C003,14500,SOI1084,P122,Express,1
SO435,C013,3000,SOI1085,P111,Express,0
SO435,C013,3000,SOI1086,P122,Express,0
SO436,C002,2100,SOI1087,P122,Express,0
SO437,C012,16600,SOI1088,P108,Standard,0
SO437,C012,16600,SOI1089,P117,Standard,0
SO437,C012,16600,SOI1090,P133,Express,1
SO438,C005,9150,SOI1091,P130,Standard,0
SO438,C005,9150,SOI1092,P123,Standard,0
SO438,C005,9150,SOI1093,P128,Express,1
SO439,C007,4000,SOI1094,P131,Standard,1
SO440,C015,4550,SOI1095,P122,Express,0
SO440,C015,4550,SOI1096,P122,Standard,0
SO441,C004,210,SOI1097,P120,Express,1
SO442,C015,9690,SOI1098,P109,Express,0
SO442,C015,9690,SOI1099,P106,Express,0
SO442,C015,9690,SOI1100,P128,Express,1
SO442,C015,9690,SOI1101,P134,Standard,1
SO443,C012,12000,SOI1102,P130,Express,0
SO443,C012,12000,SOI1103,P128,Standard,0
SO443,C012,12000,SOI1104,P133,Express,1
SO444,C015,16740,SOI1105,P116,Standard,0
SO444,C015,16740,SOI1106,P118,Express,0
SO444,C015,16740,SOI1107,P130,Standard,0
SO445,C004,23250,SOI1108,P133,Standard,0
SO445,C004,23250,SOI1109,P128,Standard,0
SO445,C004,23250,SOI1110,P129,Standard,0
SO445,C004,23250,SOI1111,P123,Express,0
SO446,C003,6000,SOI1112,P112,Express,1
SO446,C003,6000,SOI1113,P123,Standard,0
SO446,C003,6000,SOI1114,P112,Standard,1
SO446,C003,6000,SOI1115,P122,Express,0
SO447,C002,3600,SOI1116,P110,Express,0
SO447,C002,3600,SOI1117,P131,Express,1
SO448,C003,13600,SOI1118,P134,Standard,0
SO448,C003,13600,SOI1119,P114,Express,0
SO448,C003,13600,SOI1120,P129,Express,0
SO448,C003,13600,SOI1121,P133,Express,1
SO449,C005,29700,SOI1122,P118,Standard,0
SO449,C005,29700,SOI1123,P134,Express,1
SO449,C005,29700,SOI1124,P133,Standard,1
SO449,C005,29700,SOI1125,P122,Express,0
SO450,C006,2625,SOI1126,P112,Standard,0
